CVE_DIVISION,División,entidad_nacimiento,fecha,Rango_edad_2,SalarioFem,SalarioMasc,PTPD_Aseg,PTPD_Aseg_H,PTPD_Aseg_M,PTPD_Aseg_NB,PTPD_Puestos,PTPD_Puestos_H,PTPD_Puestos_M,PTPD_Puestos_NB
7,Transportes y comunicaciones,Quintana Roo,202507,Entre 40 y 45 años,320.115454545,380.032112676,551,477,74,0,82,71,11,0
7,Transportes y comunicaciones,Quintana Roo,202507,Entre 45 y 50 años,311.1725,410.482857143,184,164,20,0,25,21,4,0
7,Transportes y comunicaciones,Quintana Roo,202507,Entre 50 y 55 años,,415.938888889,67,62,5,0,9,9,0,0
7,Transportes y comunicaciones,Quintana Roo,202507,Entre 55 y 60 años,,394.34,34,29,5,0,3,3,0,0
7,Transportes y comunicaciones,Quintana Roo,202507,Entre 60 y 65 años,,364.746666667,19,17,2,0,6,6,0,0
7,Transportes y comunicaciones,Quintana Roo,202507,Entre 65 y 70 años,,388.57,2,2,0,0,1,1,0,0
7,Transportes y comunicaciones,Quintana Roo,202507,Entre 70 y 75 años,,,2,1,1,0,0,0,0,0
8,Servicios para empresas,San Luis Potosí,202507,75 años y más,,337.418,126,124,2,0,5,5,0,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 15 y 20 años,,286.28,106,103,3,0,2,2,0,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 20 y 25 años,278.8,306.307555556,1233,1166,67,0,46,45,1,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 25 y 30 años,278.8,305.56275,1655,1532,123,0,82,80,2,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 30 y 35 años,289.213333333,301.228677686,1760,1617,143,0,124,121,3,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 35 y 40 años,328.813333333,285.476363636,1281,1173,108,0,102,99,3,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 40 y 45 años,278.8,285.367051282,899,821,78,0,84,78,6,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 45 y 50 años,278.8,283.054153846,631,581,50,0,68,65,3,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 50 y 55 años,314.88,283.604857143,392,361,31,0,37,35,2,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 55 y 60 años,,293.787727273,207,192,15,0,22,22,0,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 60 y 65 años,,289.785,109,106,3,0,12,12,0,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 65 y 70 años,,320.31,39,39,0,0,8,8,0,0
8,Servicios para empresas,San Luis Potosí,202507,Entre 70 y 75 años,,278.8,9,9,0,0,2,2,0,0
7,Transportes y comunicaciones,San Luis Potosí,202507,75 años y más,292.55,389.55875,403,361,42,0,9,8,1,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 15 y 20 años,295.15,362.277333333,468,433,35,0,16,15,1,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 20 y 25 años,315.378,367.575724638,3378,3006,372,0,148,138,10,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 25 y 30 años,409.313076923,391.392962963,3836,3366,470,0,283,270,13,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 30 y 35 años,318.386333333,393.061597796,3528,3098,430,0,393,363,30,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 35 y 40 años,345.988863636,401.273369963,2509,2143,366,0,317,273,44,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 40 y 45 años,336.95375,422.136975806,1642,1418,224,0,272,248,24,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 45 y 50 años,322.328947368,435.543351351,974,800,174,0,204,185,19,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 50 y 55 años,374.816923077,441.611788079,700,585,115,0,164,151,13,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 55 y 60 años,350.1625,432.399217391,500,433,67,0,119,115,4,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 60 y 65 años,316.29,404.239047619,292,267,25,0,85,84,1,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 65 y 70 años,494.65,380.767368421,122,110,12,0,20,19,1,0
7,Transportes y comunicaciones,San Luis Potosí,202507,Entre 70 y 75 años,,428.378,50,44,6,0,5,5,0,0
8,Servicios para empresas,Sinaloa,202507,75 años y más,,278.8,96,95,1,0,2,2,0,0
8,Servicios para empresas,Sinaloa,202507,Entre 15 y 20 años,,278.8,50,47,3,0,3,3,0,0
8,Servicios para empresas,Sinaloa,202507,Entre 20 y 25 años,,290.721,1025,991,34,0,40,40,0,0
8,Servicios para empresas,Sinaloa,202507,Entre 25 y 30 años,278.8,293.061818182,1517,1411,106,0,59,55,4,0
8,Servicios para empresas,Sinaloa,202507,Entre 30 y 35 años,278.8,296.610133333,1571,1434,137,0,79,75,4,0
8,Servicios para empresas,Sinaloa,202507,Entre 35 y 40 años,278.8,289.957142857,1325,1207,118,0,73,70,3,0
8,Servicios para empresas,Sinaloa,202507,Entre 40 y 45 años,278.8,294.399705882,1077,967,110,0,72,68,4,0
8,Servicios para empresas,Sinaloa,202507,Entre 45 y 50 años,306.775,281.497213115,779,716,63,0,63,61,2,0
8,Servicios para empresas,Sinaloa,202507,Entre 50 y 55 años,278.8,280.843846154,449,403,46,0,53,52,1,0
8,Servicios para empresas,Sinaloa,202507,Entre 55 y 60 años,,278.8,279,261,18,0,18,18,0,0
8,Servicios para empresas,Sinaloa,202507,Entre 60 y 65 años,,278.8,137,129,8,0,18,18,0,0
8,Servicios para empresas,Sinaloa,202507,Entre 65 y 70 años,,278.8,45,44,1,0,4,4,0,0
8,Servicios para empresas,Sinaloa,202507,Entre 70 y 75 años,,278.8,9,9,0,0,1,1,0,0
7,Transportes y comunicaciones,Sinaloa,202507,75 años y más,331.53,379.657142857,698,645,53,0,24,21,3,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 15 y 20 años,,427.417692308,658,614,44,0,13,13,0,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 20 y 25 años,374.392307692,379.135123675,5420,4978,442,0,296,283,13,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 25 y 30 años,355.106206897,388.467862745,6205,5610,595,0,539,510,29,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 30 y 35 años,357.524912281,398.088376384,5554,4934,620,0,599,542,57,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 35 y 40 años,364.845185185,388.517134831,4213,3711,502,0,588,534,54,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 40 y 45 años,350.162682927,409.591300813,3191,2766,425,0,533,492,41,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 45 y 50 años,397.864705882,397.551256281,2171,1879,292,0,432,398,34,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 50 y 55 años,396.132647059,421.166509091,1461,1234,227,0,309,275,34,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 55 y 60 años,370.545,405.759100529,860,759,101,0,201,189,12,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 60 y 65 años,309.548333333,383.291279070,434,390,44,0,92,86,6,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 65 y 70 años,392.815,365.71125,158,136,22,0,26,24,2,0
7,Transportes y comunicaciones,Sinaloa,202507,Entre 70 y 75 años,,421.417142857,52,48,4,0,7,7,0,0
8,Servicios para empresas,Sonora,202507,75 años y más,,278.8,88,86,2,0,2,2,0,0
8,Servicios para empresas,Sonora,202507,Entre 15 y 20 años,,278.8,81,79,2,0,2,2,0,0
8,Servicios para empresas,Sonora,202507,Entre 20 y 25 años,318.295,294.362325581,1036,989,47,0,45,43,2,0
8,Servicios para empresas,Sonora,202507,Entre 25 y 30 años,278.8,289.675376344,1507,1363,144,0,106,93,13,0
8,Servicios para empresas,Sonora,202507,Entre 30 y 35 años,278.8,284.912323232,1640,1442,198,0,107,99,8,0
8,Servicios para empresas,Sonora,202507,Entre 35 y 40 años,281.980769231,284.907391304,1425,1237,188,0,128,115,13,0
8,Servicios para empresas,Sonora,202507,Entre 40 y 45 años,278.8,291.003263158,1113,970,143,0,104,95,9,0
8,Servicios para empresas,Sonora,202507,Entre 45 y 50 años,278.8,284.469512195,787,689,98,0,90,82,8,0
8,Servicios para empresas,Sonora,202507,Entre 50 y 55 años,305.213333333,294.783174603,485,420,65,0,66,63,3,0
8,Servicios para empresas,Sonora,202507,Entre 55 y 60 años,,281.627647059,273,251,22,0,34,34,0,0
8,Servicios para empresas,Sonora,202507,Entre 60 y 65 años,,295.062222222,134,128,6,0,18,18,0,0
8,Servicios para empresas,Sonora,202507,Entre 65 y 70 años,,278.8,46,45,1,0,1,1,0,0
8,Servicios para empresas,Sonora,202507,Entre 70 y 75 años,,278.8,12,12,0,0,1,1,0,0
7,Transportes y comunicaciones,Sonora,202507,75 años y más,292.54,372.976666667,512,440,72,0,25,24,1,0
7,Transportes y comunicaciones,Sonora,202507,Entre 15 y 20 años,,322.534166667,426,384,42,0,12,12,0,0
7,Transportes y comunicaciones,Sonora,202507,Entre 20 y 25 años,386.006363636,360.247512195,3695,3278,417,0,216,205,11,0
7,Transportes y comunicaciones,Sonora,202507,Entre 25 y 30 años,320.235161290,369.540255591,4458,3920,538,0,344,313,31,0
7,Transportes y comunicaciones,Sonora,202507,Entre 30 y 35 años,339.035135135,379.064868421,4003,3407,596,0,417,380,37,0
7,Transportes y comunicaciones,Sonora,202507,Entre 35 y 40 años,334.04,397.092841226,3245,2712,533,0,403,359,44,0
7,Transportes y comunicaciones,Sonora,202507,Entre 40 y 45 años,338.113684211,391.489125,2516,2079,437,0,377,320,57,0
7,Transportes y comunicaciones,Sonora,202507,Entre 45 y 50 años,356.871960784,404.021828358,1748,1449,299,0,319,268,51,0
7,Transportes y comunicaciones,Sonora,202507,Entre 50 y 55 años,365.685161290,409.917433628,1117,926,191,0,257,226,31,0
7,Transportes y comunicaciones,Sonora,202507,Entre 55 y 60 años,362.466842105,409.977986577,740,616,124,0,168,149,19,0
7,Transportes y comunicaciones,Sonora,202507,Entre 60 y 65 años,354.078333333,388.866582278,410,367,43,0,85,79,6,0
7,Transportes y comunicaciones,Sonora,202507,Entre 65 y 70 años,347.496666667,385.3636,163,149,14,0,28,25,3,0
7,Transportes y comunicaciones,Sonora,202507,Entre 70 y 75 años,,484.718571429,53,47,6,0,7,7,0,0
8,Servicios para empresas,Tabasco,202507,75 años y más,,,24,24,0,0,0,0,0,0
8,Servicios para empresas,Tabasco,202507,Entre 15 y 20 años,,,27,26,1,0,0,0,0,0
8,Servicios para empresas,Tabasco,202507,Entre 20 y 25 años,278.8,302.6,343,331,12,0,11,10,1,0
8,Servicios para empresas,Tabasco,202507,Entre 25 y 30 años,,304.599736842,585,555,30,0,38,38,0,0
8,Servicios para empresas,Tabasco,202507,Entre 30 y 35 años,278.8,293.096764706,623,591,32,0,35,34,1,0
8,Servicios para empresas,Tabasco,202507,Entre 35 y 40 años,278.8,290.80225,604,567,37,0,42,40,2,0
8,Servicios para empresas,Tabasco,202507,Entre 40 y 45 años,278.8,283.058285714,428,398,30,0,36,35,1,0
8,Servicios para empresas,Tabasco,202507,Entre 45 y 50 años,278.8,279.7385,260,238,22,0,21,20,1,0
8,Servicios para empresas,Tabasco,202507,Entre 50 y 55 años,278.8,278.8,142,135,7,0,15,13,2,0
8,Servicios para empresas,Tabasco,202507,Entre 55 y 60 años,,278.8,72,70,2,0,7,7,0,0
8,Servicios para empresas,Tabasco,202507,Entre 60 y 65 años,278.8,278.8,22,20,2,0,4,3,1,0
8,Servicios para empresas,Tabasco,202507,Entre 65 y 70 años,,,5,5,0,0,0,0,0,0
8,Servicios para empresas,Tabasco,202507,Entre 70 y 75 años,,,1,1,0,0,0,0,0,0
7,Transportes y comunicaciones,Tabasco,202507,75 años y más,,321.826,407,364,43,0,5,5,0,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 15 y 20 años,,309.666666667,279,257,22,0,3,3,0,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 20 y 25 años,371.046,374.618672566,3294,3002,292,0,118,113,5,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 25 y 30 años,351.966666667,378.732631579,4355,3886,469,0,281,266,15,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 30 y 35 años,326.068260870,392.377615894,3922,3508,414,0,325,302,23,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 35 y 40 años,362.070384615,398.654087838,2807,2523,284,0,322,296,26,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 40 y 45 años,324.979375,399.907468354,2058,1834,224,0,253,237,16,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 45 y 50 años,313.995294118,407.912205882,1106,957,149,0,153,136,17,0
7,Transportes y comunicaciones,Tabasco,202507,Entre 50 y 55 años,355.235555556,405.15,624,548,76,0,107,98,9,0
8,Servicios para empresas,Chihuahua,202507,75 años y más,,278.8,86,79,7,0,1,1,0,0
8,Servicios para empresas,Ciudad de México,202507,75 años y más,,380.92,394,381,13,0,8,8,0,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,75 años y más,,278.8,71,69,2,0,7,7,0,0
8,Servicios para empresas,Colima,202507,75 años y más,,,11,11,0,0,0,0,0,0
8,Servicios para empresas,Durango,202507,75 años y más,,,18,17,1,0,0,0,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,75 años y más,,361.16,25,25,0,0,3,3,0,0
8,Servicios para empresas,Tamaulipas,202507,75 años y más,,,23,23,0,0,0,0,0,0
8,Servicios para empresas,Tlaxcala,202507,75 años y más,,,7,7,0,0,0,0,0,0
8,Servicios para empresas,Veracruz,202507,75 años y más,,278.8,69,65,4,0,3,3,0,0
8,Servicios para empresas,Yucatán,202507,75 años y más,,,67,63,4,0,0,0,0,0
8,Servicios para empresas,Zacatecas,202507,75 años y más,,,25,25,0,0,0,0,0,0
8,Servicios para empresas,Chihuahua,202507,Entre 15 y 20 años,,278.8,143,132,11,0,1,1,0,0
8,Servicios para empresas,Ciudad de México,202507,Entre 15 y 20 años,,278.8,171,164,7,0,1,1,0,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 15 y 20 años,,278.8,97,96,1,0,5,5,0,0
8,Servicios para empresas,Colima,202507,Entre 15 y 20 años,,292.54,8,7,1,0,1,1,0,0
8,Servicios para empresas,Durango,202507,Entre 15 y 20 años,,,18,18,0,0,0,0,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 15 y 20 años,,347.92,9,9,0,0,1,1,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 15 y 20 años,,305.4,24,23,1,0,1,1,0,0
8,Servicios para empresas,Tlaxcala,202507,Entre 15 y 20 años,,,5,5,0,0,0,0,0,0
8,Servicios para empresas,Veracruz,202507,Entre 15 y 20 años,,341.13,54,54,0,0,1,1,0,0
8,Servicios para empresas,Yucatán,202507,Entre 15 y 20 años,,,39,38,1,0,0,0,0,0
8,Servicios para empresas,Zacatecas,202507,Entre 15 y 20 años,,,16,16,0,0,0,0,0,0
8,Servicios para empresas,Chihuahua,202507,Entre 20 y 25 años,343.386666667,293.406896552,1414,1263,151,0,32,29,3,0
8,Servicios para empresas,Ciudad de México,202507,Entre 20 y 25 años,355.93,316.651791045,3480,3325,155,0,69,67,2,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 20 y 25 años,278.8,280.7162,1190,1127,63,0,103,100,3,0
8,Servicios para empresas,Colima,202507,Entre 20 y 25 años,,,66,62,4,0,0,0,0,0
8,Servicios para empresas,Durango,202507,Entre 20 y 25 años,,342.00875,183,173,10,0,8,8,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 20 y 25 años,,287.636363636,144,139,5,0,11,11,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 20 y 25 años,,323.240714286,365,349,16,0,14,14,0,0
8,Servicios para empresas,Tlaxcala,202507,Entre 20 y 25 años,,333.636666667,77,74,3,0,3,3,0,0
8,Servicios para empresas,Veracruz,202507,Entre 20 y 25 años,278.8,321.437241379,1161,1099,62,0,59,58,1,0
8,Servicios para empresas,Yucatán,202507,Entre 20 y 25 años,,296.975,825,786,39,0,16,16,0,0
8,Servicios para empresas,Zacatecas,202507,Entre 20 y 25 años,,317.705,145,138,7,0,4,4,0,0
8,Servicios para empresas,Chihuahua,202507,Entre 25 y 30 años,302.588,301.853678161,1779,1572,207,0,92,87,5,0
8,Servicios para empresas,Ciudad de México,202507,Entre 25 y 30 años,343.655,321.499166667,5298,4991,307,0,158,156,2,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 25 y 30 años,278.8,280.194734043,1909,1791,118,0,195,188,7,0
8,Servicios para empresas,Colima,202507,Entre 25 y 30 años,,315.015714286,79,75,4,0,7,7,0,0
8,Servicios para empresas,Durango,202507,Entre 25 y 30 años,,304.43875,266,248,18,0,16,16,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 25 y 30 años,278.8,303.473157895,176,166,10,0,20,19,1,0
8,Servicios para empresas,Tamaulipas,202507,Entre 25 y 30 años,278.8,333.508571429,596,563,33,0,23,21,2,0
8,Servicios para empresas,Tlaxcala,202507,Entre 25 y 30 años,,344.61,114,111,3,0,5,5,0,0
8,Servicios para empresas,Veracruz,202507,Entre 25 y 30 años,309.634,299.706453901,2282,2156,126,0,146,141,5,0
8,Servicios para empresas,Yucatán,202507,Entre 25 y 30 años,278.8,281.296117647,1401,1315,86,0,86,85,1,0
8,Servicios para empresas,Zacatecas,202507,Entre 25 y 30 años,,296.067,204,188,16,0,10,10,0,0
8,Servicios para empresas,Chihuahua,202507,Entre 30 y 35 años,282.247777778,296.312142857,1844,1581,263,0,93,84,9,0
8,Servicios para empresas,Ciudad de México,202507,Entre 30 y 35 años,314.595555556,306.967633588,5871,5501,370,0,271,262,9,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 30 y 35 años,278.8,280.515149502,2416,2201,215,0,317,301,16,0
8,Servicios para empresas,Colima,202507,Entre 30 y 35 años,,299.996,72,65,7,0,5,5,0,0
8,Servicios para empresas,Durango,202507,Entre 30 y 35 años,278.8,319.109444444,325,303,22,0,19,18,1,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 30 y 35 años,438.66,312.508333333,232,214,18,0,20,18,2,0
8,Servicios para empresas,Tamaulipas,202507,Entre 30 y 35 años,278.8,316.063125,603,556,47,0,33,32,1,0
8,Servicios para empresas,Tlaxcala,202507,Entre 30 y 35 años,,282.784,107,102,5,0,5,5,0,0
8,Servicios para empresas,Veracruz,202507,Entre 30 y 35 años,299.052222222,294.756232558,2792,2603,189,0,224,215,9,0
8,Servicios para empresas,Yucatán,202507,Entre 30 y 35 años,278.8,281.639659091,1793,1643,150,0,92,88,4,0
8,Servicios para empresas,Zacatecas,202507,Entre 30 y 35 años,278.8,326.52,187,172,15,0,13,12,1,0
8,Servicios para empresas,Chihuahua,202507,Entre 35 y 40 años,316.991,299.446144578,1397,1200,197,0,93,83,10,0
8,Servicios para empresas,Ciudad de México,202507,Entre 35 y 40 años,313.293333333,297.166202091,5716,5363,353,0,299,287,12,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 35 y 40 años,278.8,281.498731343,1992,1828,164,0,281,268,13,0
8,Servicios para empresas,Colima,202507,Entre 35 y 40 años,,295.36,59,56,3,0,5,5,0,0
8,Servicios para empresas,Durango,202507,Entre 35 y 40 años,,296.408235294,264,249,15,0,17,17,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 35 y 40 años,,370.507,201,195,6,0,10,10,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 35 y 40 años,304.683333333,290.836666667,544,500,44,0,18,15,3,0
8,Servicios para empresas,Tlaxcala,202507,Entre 35 y 40 años,,278.8,101,98,3,0,10,10,0,0
8,Servicios para empresas,Veracruz,202507,Entre 35 y 40 años,278.8,288.17305,2554,2404,150,0,208,200,8,0
8,Servicios para empresas,Yucatán,202507,Entre 35 y 40 años,278.8,279.365730337,1729,1564,165,0,97,89,8,0
8,Servicios para empresas,Zacatecas,202507,Entre 35 y 40 años,,294.468666667,187,176,11,0,15,15,0,0
8,Servicios para empresas,Chihuahua,202507,Entre 40 y 45 años,282.725714286,296.695686275,930,791,139,0,58,51,7,0
8,Servicios para empresas,Ciudad de México,202507,Entre 40 y 45 años,326.3525,295.512664577,5206,4900,306,0,323,319,4,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 40 y 45 años,278.8,281.643645320,1577,1441,136,0,218,203,15,0
8,Servicios para empresas,Colima,202507,Entre 40 y 45 años,,,73,67,6,0,0,0,0,0
8,Servicios para empresas,Durango,202507,Entre 40 y 45 años,278.8,297.434117647,231,206,25,0,18,17,1,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 40 y 45 años,322.406666667,328.205625,163,146,17,0,19,16,3,0
8,Servicios para empresas,Tamaulipas,202507,Entre 40 y 45 años,,306.336296296,442,410,32,0,27,27,0,0
8,Servicios para empresas,Tlaxcala,202507,Entre 40 y 45 años,,291.106666667,65,60,5,0,3,3,0,0
8,Servicios para empresas,Veracruz,202507,Entre 40 y 45 años,315.048571429,288.539617486,2064,1928,136,0,190,183,7,0
8,Servicios para empresas,Yucatán,202507,Entre 40 y 45 años,278.8,286.221728395,1322,1219,103,0,84,81,3,0
8,Servicios para empresas,Zacatecas,202507,Entre 40 y 45 años,278.8,278.8,155,146,9,0,6,5,1,0
8,Servicios para empresas,Chihuahua,202507,Entre 45 y 50 años,316.73,285.219375,686,590,96,0,51,48,3,0
8,Servicios para empresas,Ciudad de México,202507,Entre 45 y 50 años,313.984285714,290.220299145,4038,3760,278,0,241,234,7,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 45 y 50 años,278.8,279.707321429,1073,989,84,0,173,168,5,0
8,Servicios para empresas,Colima,202507,Entre 45 y 50 años,,337.6425,48,43,5,0,4,4,0,0
8,Servicios para empresas,Durango,202507,Entre 45 y 50 años,278.8,293.264375,175,167,8,0,18,16,2,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 45 y 50 años,,354.771764706,126,112,14,0,17,17,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 45 y 50 años,278.8,289.216875,308,287,21,0,17,16,1,0
8,Servicios para empresas,Tlaxcala,202507,Entre 45 y 50 años,,278.8,53,50,3,0,1,1,0,0
8,Servicios para empresas,Veracruz,202507,Entre 45 y 50 años,323.155,282.813424658,1551,1474,77,0,150,146,4,0
8,Servicios para empresas,Yucatán,202507,Entre 45 y 50 años,278.8,280.480930233,891,829,62,0,87,86,1,0
8,Servicios para empresas,Zacatecas,202507,Entre 45 y 50 años,,278.8,112,105,7,0,9,9,0,0
8,Servicios para empresas,Chihuahua,202507,Entre 50 y 55 años,278.8,299.589795918,446,389,57,0,50,49,1,0
8,Servicios para empresas,Ciudad de México,202507,Entre 50 y 55 años,296.295454545,290.953069767,3287,3064,223,0,226,215,11,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 50 y 55 años,278.8,280.2633,630,593,37,0,103,100,3,0
8,Servicios para empresas,Colima,202507,Entre 50 y 55 años,,366.685,35,32,3,0,2,2,0,0
8,Servicios para empresas,Durango,202507,Entre 50 y 55 años,,291.723125,102,97,5,0,16,16,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 50 y 55 años,,369.253,86,77,9,0,10,10,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 50 y 55 años,,281.539230769,206,192,14,0,13,13,0,0
8,Servicios para empresas,Tlaxcala,202507,Entre 50 y 55 años,,278.8,43,41,2,0,4,4,0,0
8,Servicios para empresas,Veracruz,202507,Entre 50 y 55 años,291.283,286.951208791,1000,936,64,0,101,91,10,0
8,Servicios para empresas,Yucatán,202507,Entre 50 y 55 años,278.8,282.149767442,616,564,52,0,45,43,2,0
8,Servicios para empresas,Zacatecas,202507,Entre 50 y 55 años,278.8,278.8,92,89,3,0,9,8,1,0
8,Servicios para empresas,Chihuahua,202507,Entre 55 y 60 años,302.28,286.153181818,272,245,27,0,25,22,3,0
8,Servicios para empresas,Ciudad de México,202507,Entre 55 y 60 años,283.556666667,288.823557047,1847,1712,135,0,152,149,3,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 55 y 60 años,278.8,282.839836066,394,373,21,0,62,61,1,0
8,Servicios para empresas,Colima,202507,Entre 55 y 60 años,,278.8,21,20,1,0,1,1,0,0
8,Servicios para empresas,Durango,202507,Entre 55 y 60 años,,278.8,64,62,2,0,7,7,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 55 y 60 años,,320.56,52,47,5,0,4,4,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 55 y 60 años,,296.578461538,109,103,6,0,13,13,0,0
8,Servicios para empresas,Tlaxcala,202507,Entre 55 y 60 años,,,21,17,4,0,0,0,0,0
8,Servicios para empresas,Veracruz,202507,Entre 55 y 60 años,278.8,278.8,520,491,29,0,67,62,5,0
8,Servicios para empresas,Yucatán,202507,Entre 55 y 60 años,,278.8,350,328,22,0,31,31,0,0
8,Servicios para empresas,Zacatecas,202507,Entre 55 y 60 años,,278.8,67,63,4,0,7,7,0,0
8,Servicios para empresas,Chihuahua,202507,Entre 60 y 65 años,,285.161111111,138,130,8,0,9,9,0,0
8,Servicios para empresas,Ciudad de México,202507,Entre 60 y 65 años,,281.141111111,901,862,39,0,54,54,0,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 60 y 65 años,278.8,279.4328125,203,192,11,0,33,32,1,0
8,Servicios para empresas,Colima,202507,Entre 60 y 65 años,,,13,13,0,0,0,0,0,0
8,Servicios para empresas,Durango,202507,Entre 60 y 65 años,,278.8,28,28,0,0,1,1,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 60 y 65 años,,278.8,29,26,3,0,2,2,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 60 y 65 años,,285.155,85,82,3,0,4,4,0,0
8,Servicios para empresas,Tlaxcala,202507,Entre 60 y 65 años,,336.175,15,15,0,0,2,2,0,0
8,Servicios para empresas,Veracruz,202507,Entre 60 y 65 años,,284.905862069,299,290,9,0,29,29,0,0
8,Servicios para empresas,Yucatán,202507,Entre 60 y 65 años,,278.8,184,179,5,0,13,13,0,0
8,Servicios para empresas,Zacatecas,202507,Entre 60 y 65 años,,278.8,42,40,2,0,4,4,0,0
8,Servicios para empresas,Chihuahua,202507,Entre 65 y 70 años,,284.783333333,49,48,1,0,3,3,0,0
8,Servicios para empresas,Ciudad de México,202507,Entre 65 y 70 años,,288.874444444,350,339,11,0,18,18,0,0
8,Servicios para empresas,Coahuila de Zaragoza,202507,Entre 65 y 70 años,,278.8,50,50,0,0,9,9,0,0
8,Servicios para empresas,Colima,202507,Entre 65 y 70 años,,441.02,9,9,0,0,1,1,0,0
8,Servicios para empresas,Durango,202507,Entre 65 y 70 años,,278.8,15,14,1,0,2,2,0,0
8,Servicios para empresas,Extranjero/Extranjera,202507,Entre 65 y 70 años,,341.972,12,11,1,0,5,5,0,0
8,Servicios para empresas,Tamaulipas,202507,Entre 65 y 70 años,,278.8,19,19,0,0,3,3,0,0
8,Servicios para empresas,Tlaxcala,202507,Entre 65 y 70 años,,,2,2,0,0,0,0,0,0
8,Servicios para empresas,Veracruz,202507,Entre 65 y 70 años,,278.8,106,104,2,0,4,4,0,0
8,Servicios para empresas,Yucatán,202507,Entre 65 y 70 años,,278.8,52,51,1,0,5,5,0,0
8,Servicios para empresas,Zacatecas,202507,Entre 65 y 70 años,,,14,14,0,0,0,0,0,0
